path,title_len,meta_len,h1_count,h2_count,h3_count,word_count,canonical,canonical_ok,canonical_abs,robots,is_noindex,has_og_image,og_image_abs,img_count,img_missing_wh,img_missing_alt,amazon_img_count,amazon_missing_wh,img_lazy,img_non_lazy,blog_out_links,app_links,external_links,indegree,click_depth,in_sitemap,broken_blog_links,weak_anchor_count,anchor_count,cta_anchor_count,has_blogposting,has_breadcrumb_schema,has_preconnect
/blog/zapatillas-running-pisada-neutra,62,154,1,13,2,1315,https://www.correrjuntos.com/blog/zapatillas-running-pisada-neutra,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,15,5,6,15,1,0,,3,51,2,1,1,1
/blog/zapatillas-running-pronadores,57,146,1,12,28,4435,https://www.correrjuntos.com/blog/zapatillas-running-pronadores,1,1,"index, follow",0,1,1,10,0,1,7,0,8,2,13,5,25,2,1,1,,3,64,2,1,1,1
/blog/zapatillas-running-supinadores,62,154,1,10,18,1831,https://www.correrjuntos.com/blog/zapatillas-running-supinadores,1,1,"index, follow",0,1,1,8,0,1,5,0,6,2,23,5,15,11,1,0,,3,63,2,1,1,1
/blog/atletas-hibridos/,31,67,0,0,0,7,https://www.correrjuntos.com/blog/?cat=atleta-hibrido,0,1,"index, follow",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,,0,1,0,0,0,0
/blog/atletas-hibridos/mejores-mochilas-crossfit-2026/,60,142,1,7,15,1598,https://www.correrjuntos.com/blog/atletas-hibridos/mejores-mochilas-crossfit-2026,1,1,"index, follow",0,1,1,11,0,0,11,0,10,1,7,2,10,1,1,1,,1,32,0,1,1,1
/blog/autor/carlos-ruiz,57,151,1,4,0,293,https://www.correrjuntos.com/blog/autor/carlos-ruiz,1,1,"index, follow",0,1,1,1,0,0,0,0,0,1,4,3,3,227,2,1,,1,22,0,0,0,1
/blog/autor/jose-marquez,57,157,1,4,0,314,https://www.correrjuntos.com/blog/autor/jose-marquez,1,1,"index, follow",0,1,1,1,0,0,0,0,0,1,4,3,3,127,2,1,,1,22,0,0,0,1
/blog/categoria/,29,51,1,0,1,45,,0,0,"index, follow",0,0,0,0,0,0,0,0,0,0,3,1,0,1,,1,,2,9,0,0,0,0
/blog/categoria/entrenamiento/,28,0,0,0,0,6,https://www.correrjuntos.com/blog/categoria/?cat=entrenamiento,0,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,,0,1,0,0,0,0
/blog/en/10k-training-plan,56,136,1,8,1,908,https://www.correrjuntos.com/blog/en/10k-training-plan,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,9,5,11,19,1,1,,3,40,1,1,1,1
/blog/en/achilles-tendinitis-running,64,150,1,14,38,4242,https://www.correrjuntos.com/blog/en/achilles-tendinitis-running,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,14,4,10,4,1,1,,2,48,1,1,1,1
/blog/en/anti-inflammatory-foods-runners,54,146,1,12,45,5792,https://www.correrjuntos.com/blog/en/anti-inflammatory-foods-runners,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,16,5,22,1,1,1,,4,62,1,1,1,1
/blog/en/apple-watch-running-review,52,120,1,15,33,5604,https://www.correrjuntos.com/blog/en/apple-watch-running-review,1,1,"index, follow",0,1,1,6,0,1,3,0,4,2,16,5,23,1,1,1,,4,64,1,1,1,1
/blog/en/asics-gel-nimbus-26-vs-nike-pegasus-41,63,149,1,12,10,1746,https://www.correrjuntos.com/blog/en/asics-gel-nimbus-26-vs-nike-pegasus-41,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,7,5,22,5,1,1,,3,53,1,1,1,1
/blog/en/average-5k-time-by-age,61,129,1,10,12,1662,https://www.correrjuntos.com/blog/en/average-5k-time-by-age,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,11,4,10,1,1,0,/blog/en/prepare-first-5k-race,2,43,1,1,1,1
/blog/en/basic-running-pack-beginners,56,148,1,12,22,4266,https://www.correrjuntos.com/blog/en/basic-running-pack-beginners,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,17,5,17,1,1,1,,3,71,1,1,1,1
/blog/en/beginner-running-groups-madrid,54,149,1,13,19,2825,https://www.correrjuntos.com/blog/en/beginner-running-groups-madrid,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,14,4,16,6,1,0,/blog/en/benefits-of-running-in-a-group | /blog/en/how-to-join-a-running-group,4,60,1,1,1,1
/blog/en/beginner-running-mistakes-nobody-tells,63,145,1,12,8,3021,https://www.correrjuntos.com/blog/en/beginner-running-mistakes-nobody-tells,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,9,4,16,3,1,0,/blog/en/beginner-running-guide | /blog/en/couch-to-5k,4,54,1,1,1,1
/blog/en/benefits-of-group-running,62,153,1,8,7,1223,https://www.correrjuntos.com/blog/en/benefits-of-group-running,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,15,5,11,29,1,1,/blog/en/stretches-before-after-running,3,45,1,1,1,1
/blog/en/benefits-of-running,60,150,1,10,25,2249,https://www.correrjuntos.com/blog/en/benefits-of-running,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,9,5,16,7,1,1,/blog/empezar-a-correr-desde-cero | /blog/nutricion-antes-de-correr,4,52,1,1,1,1
/blog/en/best-apps-running-groups,54,154,1,18,6,2314,https://www.correrjuntos.com/blog/en/best-apps-running-groups,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,12,5,22,8,1,0,,4,64,1,1,1,1
/blog/en/best-breakfasts-before-running,52,147,1,10,18,1569,https://www.correrjuntos.com/blog/en/best-breakfasts-before-running,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,22,5,10,17,1,0,,3,57,1,1,1,1
/blog/en/best-budget-running-headphones,58,149,1,16,21,5388,https://www.correrjuntos.com/blog/en/best-budget-running-headphones,1,1,"index, follow",0,1,1,11,0,1,8,0,9,2,11,4,29,1,1,1,,3,60,1,1,1,1
/blog/en/best-budget-running-shoes,53,149,1,11,21,4645,https://www.correrjuntos.com/blog/en/best-budget-running-shoes,1,1,"index, follow",0,1,1,11,0,1,7,0,9,2,13,5,27,2,1,1,,4,64,1,1,1,1
/blog/en/best-carbon-plate-running-shoes,61,134,1,9,17,2576,https://www.correrjuntos.com/blog/en/best-carbon-plate-running-shoes,1,1,"index, follow",0,1,1,13,0,1,10,0,11,2,8,6,29,1,1,0,,4,57,1,1,1,1
/blog/en/best-creatine-running,52,151,1,9,16,3134,https://www.correrjuntos.com/blog/en/best-creatine-running,1,1,"index, follow",0,1,1,13,0,1,10,0,11,2,5,6,30,4,1,1,/blog/en/best-gps-watch-running | /blog/en/best-running-shoes-road | /blog/en/marathon-nutrition-guide,4,57,1,1,1,1
/blog/en/best-energy-gels-running,58,148,1,9,16,2877,https://www.correrjuntos.com/blog/en/best-energy-gels-running,1,1,"index, follow",0,1,1,13,0,1,10,0,11,2,5,6,27,4,1,0,/blog/en/best-gps-watch-running | /blog/en/best-running-shoes-road | /blog/en/marathon-nutrition-guide,3,54,1,1,1,1
/blog/en/best-energy-snacks-for-runners,63,142,1,10,17,1553,https://www.correrjuntos.com/blog/en/best-energy-snacks-for-runners,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,22,5,10,18,1,0,,3,57,1,1,1,1
/blog/en/best-garmin-running-watches,53,158,1,5,9,1869,https://www.correrjuntos.com/blog/en/best-garmin-running-watches,1,1,"index, follow",0,1,1,11,0,1,8,0,9,2,4,5,30,1,1,0,,3,50,1,1,1,1
/blog/en/best-gps-running-watches,50,151,1,10,17,2659,https://www.correrjuntos.com/blog/en/best-gps-running-watches,1,1,"index, follow",0,1,1,11,0,1,8,0,9,2,8,5,30,3,1,0,/blog/en/free-running-apps,3,58,1,1,1,1
/blog/en/best-half-marathon-shoes,64,156,1,10,16,1611,https://www.correrjuntos.com/blog/en/best-half-marathon-shoes,1,1,"index, follow",0,1,1,6,3,1,0,0,4,2,22,5,12,16,1,0,,3,59,1,1,1,0
/blog/en/best-hydration-drinks-running,56,152,1,9,16,3006,https://www.correrjuntos.com/blog/en/best-hydration-drinks-running,1,1,"index, follow",0,1,1,13,0,1,10,0,11,2,6,6,28,3,1,0,/blog/en/best-running-gels | /blog/en/nutrition-tips-marathon,3,56,1,1,1,1
/blog/en/best-omega-3-running,51,147,1,11,29,4629,https://www.correrjuntos.com/blog/en/best-omega-3-running,1,1,"index, follow",0,1,1,13,0,1,10,0,11,2,9,5,27,1,1,0,,4,57,1,1,1,1
/blog/en/best-protein-running,51,152,1,10,16,4015,https://www.correrjuntos.com/blog/en/best-protein-running,1,1,"index, follow",0,1,1,13,0,1,10,0,11,2,6,6,31,1,1,0,/blog/en/best-gps-watch-running | /blog/en/best-running-shoes-road,4,59,1,1,1,1
/blog/en/best-recovery-drinks-running,62,155,1,9,21,4100,https://www.correrjuntos.com/blog/en/best-recovery-drinks-running,1,1,"index, follow",0,1,1,13,0,1,10,0,11,2,6,6,31,1,1,0,/blog/en/best-running-shoes-road | /blog/en/marathon-nutrition-guide,3,58,1,1,1,1
/blog/en/best-road-running-shoes,50,146,1,10,18,2559,https://www.correrjuntos.com/blog/en/best-road-running-shoes,1,1,"index, follow",0,1,1,13,0,1,10,0,11,2,19,6,30,29,1,1,,4,75,1,1,1,1
/blog/en/best-running-apps,58,157,1,8,11,2032,https://www.correrjuntos.com/blog/en/best-running-apps,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,10,9,20,18,1,1,,4,51,1,1,1,1
/blog/en/best-running-headphones,54,148,1,8,12,1572,https://www.correrjuntos.com/blog/en/best-running-headphones,1,1,"index, follow",0,1,1,11,0,1,8,0,9,2,7,5,32,14,1,1,,3,52,1,1,1,1
/blog/en/best-running-routes-barcelona,51,151,1,11,17,2801,https://www.correrjuntos.com/blog/mejores-rutas-correr-barcelona,0,1,"index, follow",0,1,1,3,0,1,0,0,1,2,12,6,11,2,1,1,,3,51,1,1,1,1
/blog/en/best-running-routes-madrid,51,141,1,11,17,2727,https://www.correrjuntos.com/blog/en/best-running-routes-madrid,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,12,6,11,5,1,1,,3,50,1,1,1,1
/blog/en/best-running-routes-malaga,62,151,1,10,18,2696,https://www.correrjuntos.com/blog/mejores-rutas-correr-malaga,0,1,"index, follow",0,1,1,3,0,1,0,0,1,2,11,9,15,2,1,1,,3,58,1,1,1,0
/blog/en/best-running-routes-sevilla,63,142,1,10,17,2756,https://www.correrjuntos.com/blog/mejores-rutas-correr-sevilla,0,1,"index, follow",0,1,1,3,0,1,0,0,1,2,10,7,15,2,1,1,,3,52,1,1,1,0
/blog/en/best-running-routes-valencia,65,143,1,11,17,2717,https://www.correrjuntos.com/blog/mejores-rutas-correr-valencia,0,1,"index, follow",0,1,1,3,0,1,0,0,1,2,11,6,11,2,1,1,,3,50,1,1,1,1
/blog/en/best-running-shoes-beginners,54,139,1,11,22,2610,https://www.correrjuntos.com/blog/en/best-running-shoes-beginners,1,1,"index, follow",0,1,1,9,0,1,6,0,7,2,9,5,20,10,1,1,,3,55,1,1,1,1
/blog/en/best-running-shoes-neutral-gait,51,153,1,10,20,1961,https://www.correrjuntos.com/blog/en/best-running-shoes-neutral-gait,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,22,5,14,20,1,0,,3,57,1,1,1,1
/blog/en/best-running-shoes-overweight,58,129,1,12,22,4513,https://www.correrjuntos.com/blog/en/best-running-shoes-overweight,1,1,"index, follow",0,1,1,10,0,1,7,0,8,2,15,5,26,1,1,1,,4,66,1,1,1,1
/blog/en/best-running-shoes-supinators,53,153,1,10,20,1816,https://www.correrjuntos.com/blog/en/best-running-shoes-supinators,1,1,"index, follow",0,1,1,8,0,1,5,0,6,2,23,5,11,15,1,0,,3,62,1,1,1,1
/blog/en/best-supplements-runners,50,154,1,13,18,2745,https://www.correrjuntos.com/blog/en/best-supplements-runners,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,11,7,26,16,1,1,,4,68,1,1,1,1
/blog/en/best-surfaces-for-running,52,136,1,12,14,3242,https://www.correrjuntos.com/blog/en/best-surfaces-for-running,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,12,4,13,1,1,0,,3,50,1,1,1,1
/blog/en/best-time-to-run,53,151,1,9,10,2054,https://www.correrjuntos.com/blog/en/best-time-to-run,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,9,6,17,4,1,0,/blog/en/start-running-beginners-guide,3,48,1,1,1,1
/blog/en/best-trail-running-shoes,53,156,1,9,17,2518,https://www.correrjuntos.com/blog/en/best-trail-running-shoes,1,1,"index, follow",0,1,1,13,0,1,10,0,11,2,9,6,28,2,1,0,,3,57,1,1,1,1
/blog/en/best-trekking-poles-trail-running,65,157,1,10,13,1586,https://www.correrjuntos.com/blog/en/best-trekking-poles-trail-running,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,20,5,6,14,1,0,,3,55,1,1,1,1
/blog/en/best-value-gps-running-watch,48,133,1,13,19,4455,https://www.correrjuntos.com/blog/en/best-value-gps-running-watch,1,1,"index, follow",0,1,1,9,0,1,6,0,7,2,12,5,28,1,1,1,,3,60,1,1,1,1
/blog/en/best-womens-running-shoes,53,136,1,11,23,4184,https://www.correrjuntos.com/blog/en/best-womens-running-shoes,1,1,"index, follow",0,1,1,11,0,1,8,0,9,2,10,5,33,3,1,1,/blog/en/technical-running-clothing,4,63,1,1,1,1
/blog/en/bone-conduction-vs-in-ear-running,48,134,1,12,25,4272,https://www.correrjuntos.com/blog/en/bone-conduction-vs-in-ear-running,1,1,"index, follow",0,1,1,9,0,1,6,0,7,2,10,5,28,5,1,1,,3,63,1,1,1,1
/blog/en/caffeine-running-performance,61,136,1,14,38,5142,https://www.correrjuntos.com/blog/en/caffeine-running-performance,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,14,5,22,1,1,1,,4,62,1,1,1,1
/blog/en/common-running-mistakes,57,136,1,3,10,1064,https://www.correrjuntos.com/blog/en/common-running-mistakes,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,12,5,16,18,1,1,,4,44,1,1,1,1
/blog/en/coros-pace-3-review,59,140,1,15,27,5432,https://www.correrjuntos.com/blog/en/coros-pace-3-review,1,1,"index, follow",0,1,1,7,0,1,4,0,5,2,13,5,26,2,1,1,,4,62,1,1,1,1
/blog/en/couch-to-5k-plan,63,136,1,10,10,2135,https://www.correrjuntos.com/blog/en/couch-to-5k-plan,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,11,6,19,14,1,0,/blog/en/start-running-beginners-guide,4,55,1,1,1,1
/blog/en/creatine-for-runners,52,159,1,14,26,2986,https://www.correrjuntos.com/blog/en/creatine-for-runners,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,8,5,19,2,1,1,,4,54,1,1,1,1
/blog/en/find-people-to-run-with,62,139,1,11,10,2373,https://www.correrjuntos.com/blog/en/find-people-to-run-with,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,17,6,23,35,1,0,,4,63,1,1,1,1
/blog/en/find-runners-malaga,55,149,1,13,20,2926,https://www.correrjuntos.com/blog/en/find-runners-malaga,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,13,5,17,11,1,0,/blog/en/benefits-of-running-in-a-group | /blog/en/how-to-join-a-running-group,4,61,1,1,1,1
/blog/en/find-running-partners,45,149,1,9,30,3533,https://www.correrjuntos.com/blog/en/find-running-partners,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,12,7,21,1,1,0,,4,58,1,1,1,1
/blog/en/first-running-meetup,52,152,1,11,17,2281,https://www.correrjuntos.com/blog/en/first-running-meetup,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,14,7,20,11,1,0,,4,57,1,1,1,1
/blog/en/first-ultra-trail-guide,56,153,1,10,16,1967,https://www.correrjuntos.com/blog/en/first-ultra-trail-guide,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,22,5,6,15,1,0,,3,57,1,1,1,1
/blog/en/foam-rollers-runners,55,153,1,17,30,7017,https://www.correrjuntos.com/blog/en/foam-rollers-runners,1,1,"index, follow",0,1,1,10,0,1,7,0,8,2,11,5,31,4,1,1,,4,69,1,1,1,1
/blog/en/garmin-forerunner-265-vs-coros-pace-3,54,126,1,11,11,1405,https://www.correrjuntos.com/blog/en/garmin-forerunner-265-vs-coros-pace-3,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,7,5,20,15,1,1,,3,50,1,1,1,1
/blog/en/garmin-forerunner-55-review,55,153,1,15,13,5093,https://www.correrjuntos.com/blog/en/garmin-forerunner-55-review,1,1,"index, follow",0,1,1,6,0,1,3,0,4,2,12,5,23,1,1,1,,4,60,1,1,1,1
/blog/en/garmin-venu-3-review,53,139,1,13,27,4657,https://www.correrjuntos.com/blog/en/garmin-venu-3-review,1,1,"index, follow",0,1,1,4,0,1,1,0,2,2,13,5,23,1,1,1,,4,61,1,1,1,1
/blog/en/gps-navigation-trail-running,54,157,1,10,14,1749,https://www.correrjuntos.com/blog/en/gps-navigation-trail-running,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,20,5,6,13,1,0,,3,55,1,1,1,1
/blog/en/half-marathon-training-plan,52,147,1,12,11,1735,https://www.correrjuntos.com/blog/en/half-marathon-training-plan,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,6,5,17,14,1,1,/blog/en/beginner-running-guide | /blog/en/runner-nutrition,3,50,1,1,1,1
/blog/en/heart-rate-variability-running,61,150,1,20,39,7154,https://www.correrjuntos.com/blog/en/heart-rate-variability-running,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,18,5,19,5,1,1,,4,68,2,1,1,1
/blog/en/hoka-clifton-9-vs-bondi-8,65,128,1,12,10,1553,https://www.correrjuntos.com/blog/en/hoka-clifton-9-vs-bondi-8,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,6,5,22,7,1,1,,3,52,1,1,1,1
/blog/en/how-long-running-shoes-last,53,150,1,10,24,2036,https://www.correrjuntos.com/blog/en/how-long-running-shoes-last,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,21,5,14,18,1,0,,3,56,1,1,1,1
/blog/en/how-many-days-week-run,62,158,1,9,12,1846,https://www.correrjuntos.com/blog/en/how-many-days-week-run,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,10,6,19,14,1,0,/blog/en/start-running-beginners-guide,4,51,1,1,1,1
/blog/en/how-to-avoid-stomach-issues-running,57,147,1,10,17,1764,https://www.correrjuntos.com/blog/en/how-to-avoid-stomach-issues-running,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,22,5,10,14,1,0,,3,57,1,1,1,1
/blog/en/how-to-breathe-while-running,64,154,1,12,26,2185,https://www.correrjuntos.com/blog/en/how-to-breathe-while-running,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,10,5,14,7,1,1,/blog/empezar-a-correr-desde-cero,4,50,1,1,1,1
/blog/en/how-to-build-running-endurance,51,146,1,10,24,2184,https://www.correrjuntos.com/blog/en/how-to-build-running-endurance,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,10,4,11,7,1,0,/blog/en/hydration-running-complete-guide | /blog/en/runner-nutrition-guide,2,46,1,1,1,1
/blog/en/how-to-choose-gps-running-watch,54,158,1,11,14,1896,https://www.correrjuntos.com/blog/en/how-to-choose-gps-running-watch,1,1,"index, follow",0,1,1,8,0,1,5,0,6,2,9,5,26,9,1,1,,3,53,1,1,1,1
/blog/en/how-to-choose-running-shoes,58,157,1,10,19,1844,https://www.correrjuntos.com/blog/en/how-to-choose-running-shoes,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,23,5,14,30,1,0,,3,58,1,1,1,0
/blog/en/how-to-get-back-into-running,60,147,1,8,19,2502,https://www.correrjuntos.com/blog/en/how-to-get-back-into-running,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,7,4,17,1,1,0,/blog/en/beginners-guide-to-running | /blog/en/couch-to-5k | /blog/en/running-motivation,4,51,1,1,1,1
/blog/en/how-to-join-running-group,52,150,1,11,31,3004,https://www.correrjuntos.com/blog/en/how-to-join-running-group,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,10,6,18,8,1,0,/blog/en/running-alone-vs-with-others,4,51,2,1,1,1
/blog/en/how-to-prepare-first-5k-race,53,141,1,10,4,1274,https://www.correrjuntos.com/blog/en/how-to-prepare-first-5k-race,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,5,5,11,10,1,1,/blog/en/benefits-of-running-in-a-group | /blog/en/start-running-beginners-guide | /blog/en/stretches-before-after-running,3,42,1,1,1,1
/blog/en/how-to-run-faster,59,158,1,11,18,2105,https://www.correrjuntos.com/blog/en/how-to-run-faster,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,14,5,16,10,1,1,,3,54,1,1,1,1
/blog/en/how-to-start-running-beginners-guide,57,147,1,13,20,1894,https://www.correrjuntos.com/blog/en/how-to-start-running-beginners-guide,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,19,9,11,37,1,1,,3,61,1,1,1,1
/blog/en/how-to-warm-up-before-running,65,154,1,10,23,2292,https://www.correrjuntos.com/blog/en/how-to-warm-up-before-running,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,12,5,13,5,1,1,/blog/empezar-a-correr-desde-cero,3,50,1,1,1,1
/blog/en/,63,120,1,169,4,5886,https://www.correrjuntos.com/blog/en/,1,1,"index, follow",0,1,1,170,147,1,2,0,168,2,172,6,10,399,0,1,/blog/en/empezar-a-correr-guia-principiantes | /blog/en/mejores-zapatillas-running-asfalto | /blog/en/que-comer-antes-de-correr,2,207,2,0,1,1
/blog/en/intermittent-fasting-running,58,139,1,13,29,4218,https://www.correrjuntos.com/blog/en/intermittent-fasting-running,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,16,5,19,2,1,1,,4,58,1,1,1,1
/blog/en/iron-for-runners,56,156,1,10,15,1506,https://www.correrjuntos.com/blog/en/iron-for-runners,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,21,5,14,15,1,0,,3,56,1,1,1,1
/blog/en/is-it-ok-to-run-every-day,56,141,1,10,6,1584,https://www.correrjuntos.com/blog/en/is-it-ok-to-run-every-day,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,12,5,14,4,1,0,,3,49,1,1,1,1
/blog/en/jbl-reflect-flow-pro-review,51,158,1,18,22,5136,https://www.correrjuntos.com/blog/en/jbl-reflect-flow-pro-review,1,1,"index, follow",0,1,1,4,0,1,1,0,2,2,11,5,19,1,1,1,,3,62,1,1,1,1
/blog/en/knee-pain-while-running,60,148,1,11,21,2121,https://www.correrjuntos.com/blog/en/knee-pain-while-running,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,11,5,15,1,1,1,,4,51,1,1,1,1
/blog/en/loneliness-of-running,62,139,1,8,17,2068,https://www.correrjuntos.com/blog/en/loneliness-of-running,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,10,4,17,1,1,0,/blog/en/running-motivation,4,50,1,1,1,1
/blog/en/marathon-carb-loading,60,125,1,14,26,4677,https://www.correrjuntos.com/blog/en/marathon-carb-loading,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,17,5,20,3,1,1,,4,61,1,1,1,1
/blog/en/meet-people-through-sports,57,148,1,14,22,3369,https://www.correrjuntos.com/blog/en/meet-people-through-sports,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,11,7,18,7,1,0,/blog/en/running-alone-vs-with-others,4,55,2,1,1,1
/blog/en/new-balance-1080-vs-hoka-clifton,58,155,1,10,16,1528,https://www.correrjuntos.com/blog/en/new-balance-1080-vs-hoka-clifton,1,1,"index, follow",0,1,1,5,0,1,2,0,3,2,23,5,8,16,1,0,,3,59,1,1,1,1
/blog/en/nike-pegasus-41-vs-brooks-ghost-16,59,144,1,12,10,1684,https://www.correrjuntos.com/blog/en/nike-pegasus-41-vs-brooks-ghost-16,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,9,5,21,3,1,1,,3,54,1,1,1,1
/blog/en/no-one-to-run-with,55,157,1,12,10,2771,https://www.correrjuntos.com/blog/en/no-one-to-run-with,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,13,4,19,6,1,0,,3,57,1,1,1,1
/blog/en/nutrition-for-runners,61,143,1,11,6,1000,https://www.correrjuntos.com/blog/en/nutrition-for-runners,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,8,5,14,17,1,1,,3,47,1,1,1,1
/blog/en/plantar-fasciitis-runners,62,148,1,14,32,2775,https://www.correrjuntos.com/blog/en/plantar-fasciitis-runners,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,10,4,10,8,1,1,,2,43,1,1,1,1
/blog/en/polar-pacer-pro-review,57,143,1,15,23,4470,https://www.correrjuntos.com/blog/en/polar-pacer-pro-review,1,1,"index, follow",0,1,1,6,0,1,3,0,4,2,14,5,23,2,1,1,,3,63,1,1,1,1
/blog/en/post-run-recovery-nutrition,54,146,1,10,15,1457,https://www.correrjuntos.com/blog/en/post-run-recovery-nutrition,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,21,5,14,23,1,0,,3,56,1,1,1,1
/blog/en/post-run-stretches,64,123,1,9,13,1309,https://www.correrjuntos.com/blog/en/post-run-stretches,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,7,5,15,16,1,1,,3,43,1,1,1,1
/blog/en/prevent-running-injuries,52,151,1,15,32,4407,https://www.correrjuntos.com/blog/en/prevent-running-injuries,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,17,5,14,20,1,1,,3,62,1,1,1,0
/blog/en/protein-for-runners,59,121,1,14,40,5070,https://www.correrjuntos.com/blog/en/protein-for-runners,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,16,5,22,4,1,1,,4,64,1,1,1,1
/blog/en/quick-recipes-for-runners,52,132,1,10,20,1629,https://www.correrjuntos.com/blog/en/quick-recipes-for-runners,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,22,5,14,19,1,0,,3,57,1,1,1,1
/blog/en/race-day-nutrition,56,124,1,11,5,963,https://www.correrjuntos.com/blog/en/race-day-nutrition,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,7,5,19,13,1,1,,4,52,1,1,1,1
/blog/en/return-to-running-after-injury,51,153,1,10,28,4256,https://www.correrjuntos.com/blog/en/return-to-running-after-injury,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,10,4,13,3,1,0,,3,45,1,1,1,0
/blog/en/runner-diet-what-to-eat,55,144,1,14,28,4381,https://www.correrjuntos.com/blog/en/runner-diet-what-to-eat,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,18,5,19,35,1,1,/blog/en/hydration-running-complete-guide,4,63,1,1,1,1
/blog/en/runners-knee,63,172,1,14,35,4089,https://www.correrjuntos.com/blog/en/runners-knee,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,14,4,10,10,1,1,,3,47,1,1,1,1
/blog/en/running-alone-vs-group,64,152,1,11,21,2194,https://www.correrjuntos.com/blog/en/running-alone-vs-group,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,15,6,19,16,1,0,,4,57,1,1,1,1
/blog/en/running-and-gym-same-day,52,143,1,10,7,1524,https://www.correrjuntos.com/blog/en/running-and-gym-same-day,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,12,5,14,2,1,0,,3,49,1,1,1,1
/blog/en/running-at-night-safety-tips,63,117,1,10,18,1645,https://www.correrjuntos.com/blog/en/running-at-night-safety-tips,1,1,"index, follow",0,1,1,3,0,1,0,0,1,2,11,4,13,6,1,0,/blog/en/bone-conduction-vs-in-ear-headphones-running | /blog/en/winter-running-guide,3,50,1,1,1,1
